# tau rho ord score
6.000 200.000 0.850 335.42530308577176
6.000 204.000 0.850 336.2935695161921
6.000 208.000 0.850 336.97503028776026
6.000 212.000 0.850 337.4662405156366
6.000 216.000 0.850 337.76457864493494
6.000 220.000 0.850 337.868629033739
6.000 224.000 0.850 337.77670808407146
6.000 228.000 0.850 337.4891496721582
6.000 232.000 0.850 337.006775219858
6.000 236.000 0.850 336.33129183149475
6.000 240.000 0.850 335.637669927886
6.000 244.000 0.850 334.8029937157934
6.000 248.000 0.850 333.7543639639898
6.000 252.000 0.850 332.4962005143229
6.000 256.000 0.850 331.0339393101185
6.000 260.000 0.850 329.54675821312435
6.000 264.000 0.850 327.91491965679734
6.000 268.000 0.850 326.06992565139626
6.000 272.000 0.850 324.0202582580862
6.000 276.000 0.850 322.0923057501968
6.000 280.000 0.850 320.1655659409662
6.000 284.000 0.850 318.06598731164263
6.000 288.000 0.850 315.80329556508735
6.000 292.000 0.850 313.38829536972463
6.000 296.000 0.850 310.83259932052846
6.000 300.000 0.850 308.16600359792676
6.000 304.000 0.850 305.6380840392551
6.000 308.000 0.850 303.03683846542486
6.000 312.000 0.850 300.37516802193903
6.000 316.000 0.850 297.66633817494875
6.000 320.000 0.850 294.94133753680643
6.000 324.000 0.850 292.45045943984235
6.000 328.000 0.850 289.9819323407619
6.000 332.000 0.850 287.626765659305
6.000 336.000 0.850 285.46720031102257
6.000 340.000 0.850 283.34174374725194
6.000 344.000 0.850 281.5492204888731
6.000 348.000 0.850 279.9177889538495
6.000 352.000 0.850 278.4382192174092
6.000 356.000 0.850 277.18837703524537
6.000 360.000 0.850 276.00217165296345
7.000 0.000 0.850 268.2960320495109
7.000 4.000 0.850 266.991644043997
7.000 8.000 0.850 265.7756578986603
7.000 12.000 0.850 264.65450595087367
7.000 16.000 0.850 263.63411296021366
7.000 20.000 0.850 262.72015183897435
7.000 24.000 0.850 261.91686642644567
7.000 28.000 0.850 261.2287071758897
7.000 32.000 0.850 260.6592284058084
7.000 36.000 0.850 260.2113276990573
7.000 40.000 0.850 259.88722938808564
7.000 44.000 0.850 259.6884728957035
7.000 48.000 0.850 259.7663453092917
7.000 52.000 0.850 260.1409929564132
7.000 56.000 0.850 260.6619009190697
7.000 60.000 0.850 261.32627763573214
7.000 64.000 0.850 262.1297645546508
7.000 68.000 0.850 263.21857080725357
7.000 72.000 0.850 264.60754270878493
7.000 76.000 0.850 266.14093703397197
7.000 80.000 0.850 267.8109707430376
7.000 84.000 0.850 269.6079598185184
7.000 88.000 0.850 271.5230346434277
7.000 92.000 0.850 273.54639466331355
7.000 96.000 0.850 275.66782255121313
7.000 100.000 0.850 277.97932001700747
7.000 104.000 0.850 280.8478432677923
7.000 108.000 0.850 283.7765549161108
7.000 112.000 0.850 286.7513539410692
7.000 116.000 0.850 289.75805578942277
7.000 120.000 0.850 292.78288315985117
7.000 124.000 0.850 295.810783969246
7.000 128.000 0.850 298.8281489014329
7.000 132.000 0.850 301.8210646949634
7.000 136.000 0.850 304.7758238718378
7.000 140.000 0.850 307.67897452108866
7.000 144.000 0.850 310.5173674811514
7.000 148.000 0.850 313.2782010483468
7.000 152.000 0.850 315.9490633702912
7.000 156.000 0.850 318.5179727064523
7.000 160.000 0.850 320.9738434262595
7.000 164.000 0.850 323.304779985049
7.000 168.000 0.850 325.50077160684856
7.000 172.000 0.850 327.55192408777765
7.000 176.000 0.850 329.4489496035273
7.000 180.000 0.850 331.1836259118218
7.000 184.000 0.850 332.7470843557348
7.000 188.000 0.850 334.1324992707095
7.000 192.000 0.850 335.60337196450297
7.000 196.000 0.850 337.0301056976648
7.000 200.000 0.850 338.2521089257267
7.000 204.000 0.850 339.2626618465243
7.000 208.000 0.850 340.05727269453854
7.000 212.000 0.850 340.63190043775546
7.000 216.000 0.850 340.9834350269243
7.000 220.000 0.850 341.11014626571983
7.000 224.000 0.850 341.34067598965294
7.000 228.000 0.850 341.3992064489972
7.000 232.000 0.850 341.2010280750193
7.000 236.000 0.850 340.7463712814949
7.000 240.000 0.850 340.0366409446739
7.000 244.000 0.850 339.4051409423924
7.000 248.000 0.850 338.57957032743656
7.000 252.000 0.850 337.4793780396753
7.000 256.000 0.850 336.1091200849575
7.000 260.000 0.850 334.4751019539144
7.000 264.000 0.850 332.58362289627445
7.000 268.000 0.850 330.443615636037
7.000 272.000 0.850 328.0648175536858
7.000 276.000 0.850 325.45819389791376
7.000 280.000 0.850 322.98696742671814
7.000 284.000 0.850 320.54769854845006
7.000 288.000 0.850 317.91780728109023
7.000 292.000 0.850 315.109808657361
7.000 296.000 0.850 312.13717500798134
7.000 300.000 0.850 309.01398076458696
7.000 304.000 0.850 305.75597775219103
7.000 308.000 0.850 302.3788557103509
7.000 312.000 0.850 298.8992400212382
7.000 316.000 0.850 295.33434670704327
7.000 320.000 0.850 292.12533203604914
7.000 324.000 0.850 288.90491523423043
7.000 328.000 0.850 285.7532240814421
7.000 332.000 0.850 282.82784861280913
9.000 20.000 0.850 243.35323441294247
9.000 24.000 0.850 242.40770174698397
9.000 28.000 0.850 241.5697938572474
9.000 32.000 0.850 240.9901712451403
9.000 36.000 0.850 240.46918066651216
9.000 40.000 0.850 240.09397303421432
9.000 44.000 0.850 239.88116865334229
9.000 48.000 0.850 239.82860910084773
9.000 52.000 0.850 240.45429804866504
9.000 56.000 0.850 241.23372028041842
9.000 60.000 0.850 242.10164677187657
9.000 64.000 0.850 243.08504214757744
9.000 68.000 0.850 244.37325133155178
9.000 72.000 0.850 246.1467112701976
9.000 76.000 0.850 248.04872919530087
9.000 80.000 0.850 250.06941705610285
9.000 84.000 0.850 252.19677162107607
9.000 88.000 0.850 254.42171950160028
9.000 92.000 0.850 257.0153813023305
9.000 96.000 0.850 260.3743162960601
9.000 100.000 0.850 263.94738733612223
9.000 104.000 0.850 267.61089848270996
9.000 108.000 0.850 271.34762978938824
9.000 112.000 0.850 275.3483230631241
9.000 116.000 0.850 279.5856180325224
9.000 120.000 0.850 283.79977754349153
9.000 124.000 0.850 287.9702708787025
9.000 128.000 0.850 292.07868617363016
9.000 132.000 0.850 296.1140062369594
9.000 136.000 0.850 300.36258025764664
9.000 140.000 0.850 304.4660547375666
9.000 144.000 0.850 308.4062308023713
9.000 148.000 0.850 312.165644485689
9.000 152.000 0.850 315.7276181077856
9.000 156.000 0.850 319.076309659806
9.000 160.000 0.850 322.19731339879394
9.000 164.000 0.850 325.0754543513435
9.000 168.000 0.850 327.6982699126164
9.000 172.000 0.850 330.0537272856687
9.000 176.000 0.850 332.13085800056405
9.000 180.000 0.850 334.22789060854114
9.000 184.000 0.850 336.26801316259304
9.000 188.000 0.850 338.1332014488496
9.000 192.000 0.850 340.02328375741473
9.000 196.000 0.850 341.6248716740995
9.000 200.000 0.850 342.93057750139917
9.000 204.000 0.850 344.1511252366896
9.000 208.000 0.850 345.49424433147414
9.000 212.000 0.850 346.6786759843503
9.000 216.000 0.850 347.732114261206
9.000 220.000 0.850 348.4691970291282
9.000 224.000 0.850 349.10305322945476
9.000 228.000 0.850 349.8439206230771
9.000 232.000 0.850 350.23225868912357
9.000 236.000 0.850 350.265173860937
9.000 240.000 0.850 349.94139321803516
9.000 244.000 0.850 349.33272558417127
9.000 248.000 0.850 348.6714433807692
9.000 252.000 0.850 347.6335333784398
9.000 256.000 0.850 346.2229560003575
9.000 260.000 0.850 344.44597245068957
9.000 264.000 0.850 342.3088875613004
9.000 268.000 0.850 339.8214731061858
9.000 272.000 0.850 336.994619710225
9.000 276.000 0.850 333.8408980781538
9.000 280.000 0.850 330.37414114553115
9.000 284.000 0.850 326.61087631752065
9.000 288.000 0.850 323.25015659951646
9.000 292.000 0.850 319.68560285497455
9.000 296.000 0.850 315.87036929991183
9.000 300.000 0.850 311.8219413616403
9.000 304.000 0.850 307.5601664994848
9.000 308.000 0.850 303.1050176502403
9.000 312.000 0.850 298.4778958344283
9.000 316.000 0.850 293.7011948455368
9.000 320.000 0.850 288.79781505742585
9.000 324.000 0.850 283.7925288977801
9.000 328.000 0.850 279.0597584128192
9.000 332.000 0.850 274.3029284634659
9.000 336.000 0.850 269.7825894604811
9.000 340.000 0.850 265.82944764199027
9.000 344.000 0.850 262.116837559704
9.000 348.000 0.850 258.80612312331994
9.000 352.000 0.850 255.5946578027308
9.000 356.000 0.850 252.7362067140308
9.000 360.000 0.850 250.51176334244172
10.000 0.000 0.850 241.09547700156372
10.000 4.000 0.850 238.58968919120107
10.000 8.000 0.850 236.84909375746136
10.000 12.000 0.850 235.3517656052204
10.000 16.000 0.850 234.10806353443232
10.000 20.000 0.850 232.9587604969143
10.000 24.000 0.850 231.90878116247563
10.000 28.000 0.850 231.16459219679504
10.000 32.000 0.850 230.51972065004048
10.000 36.000 0.850 229.93995211110297
10.000 40.000 0.850 229.42856072703077
10.000 44.000 0.850 228.99178741237222
10.000 48.000 0.850 229.17125106485324
10.000 52.000 0.850 229.9361173860446
10.000 56.000 0.850 230.8029216833642
10.000 60.000 0.850 231.7674630728901
10.000 64.000 0.850 232.82320798202366
12.000 164.000 0.850 328.0422789688882
12.000 168.000 0.850 332.1885488338323
12.000 172.000 0.850 335.9915844923054
12.000 176.000 0.850 339.43438113715115
12.000 180.000 0.850 342.5021007330193
12.000 184.000 0.850 345.17910832640246
12.000 188.000 0.850 347.81320717829084
12.000 192.000 0.850 350.6273077494017
12.000 196.000 0.850 352.99895442080896
12.000 200.000 0.850 354.91688961613687
12.000 204.000 0.850 356.36948022256536
12.000 208.000 0.850 357.70896436103436
12.000 212.000 0.850 359.1631285481567
12.000 216.000 0.850 360.69453905708684
12.000 220.000 0.850 362.6953311975662
12.000 224.000 0.850 364.18907615717376
12.000 228.000 0.850 365.1686914346883
12.000 232.000 0.850 365.6286514633744
12.000 236.000 0.850 365.5658189507976
12.000 240.000 0.850 365.12164441914956
12.000 244.000 0.850 364.7776126134671
12.000 248.000 0.850 363.93828594060574
12.000 252.000 0.850 362.6059744437166
12.000 256.000 0.850 360.78523279982437
12.000 260.000 0.850 358.4836165556611
12.000 264.000 0.850 355.7086725778216
12.000 268.000 0.850 352.47253684490613
12.000 272.000 0.850 348.7888068534336
12.000 276.000 0.850 344.6733073348739
12.000 280.000 0.850 340.14354438816474
12.000 284.000 0.850 335.2206420984194
12.000 288.000 0.850 329.9263907869497
12.000 292.000 0.850 324.28503997242024
12.000 296.000 0.850 319.3506524069919
12.000 300.000 0.850 314.208639385089
12.000 304.000 0.850 308.71734368740243
12.000 308.000 0.850 302.90235947869013
12.000 312.000 0.850 296.79151553935844
12.000 316.000 0.850 290.41429786028095
12.000 320.000 0.850 283.80120146733475
12.000 324.000 0.850 276.98556541053665
12.000 328.000 0.850 270.42434752516334
12.000 332.000 0.850 264.15153869278726
12.000 336.000 0.850 257.78702331841237
12.000 340.000 0.850 251.36284137447117
12.000 344.000 0.850 244.91166520133086
12.000 348.000 0.850 238.6669695513971
12.000 352.000 0.850 233.15579322040065
12.000 356.000 0.850 228.25224011659472
12.000 360.000 0.850 223.4066261476075
13.000 0.000 0.850 214.6282941939666
13.000 4.000 0.850 209.57710167552375
13.000 8.000 0.850 204.9743729516104
13.000 12.000 0.850 201.06616332842285
13.000 16.000 0.850 198.290104682722
13.000 20.000 0.850 196.80077942326608
13.000 24.000 0.850 195.44376187345884
13.000 28.000 0.850 194.52482743577906
13.000 32.000 0.850 193.68525565681998
13.000 36.000 0.850 192.92994163062437
13.000 40.000 0.850 192.36191128589198
13.000 44.000 0.850 192.5659659428093
13.000 48.000 0.850 193.08798190021434
13.000 52.000 0.850 193.67261669408526
13.000 56.000 0.850 194.59928903491954
13.000 60.000 0.850 195.8508255582682
13.000 64.000 0.850 197.4970732678476
13.000 68.000 0.850 199.80718489173603
13.000 72.000 0.850 202.3813579420714
13.000 76.000 0.850 205.13182760301444
13.000 80.000 0.850 208.6324990983688
13.000 84.000 0.850 213.24527970062263
13.000 88.000 0.850 218.39079788174075
13.000 92.000 0.850 223.61724714414962
13.000 96.000 0.850 229.34292897319736
13.000 100.000 0.850 235.68655410865213
13.000 104.000 0.850 242.29530665274126
13.000 108.000 0.850 248.9225674863699
13.000 112.000 0.850 255.53825190797806
13.000 116.000 0.850 262.1127345638229
13.000 120.000 0.850 268.6177462120785
13.000 124.000 0.850 275.02318782675684
13.000 128.000 0.850 281.30219248552567
13.000 132.000 0.850 287.42781708618907
13.000 136.000 0.850 293.3739584345385
13.000 140.000 0.850 299.11540763474534
13.000 144.000 0.850 304.62789973558444
13.000 148.000 0.850 309.8881598146521
13.000 152.000 0.850 314.87394667990986
13.000 156.000 0.850 319.5640953320022
13.000 160.000 0.850 323.9765695821563
13.000 164.000 0.850 328.7821725142723
13.000 168.000 0.850 333.23933170105886
13.000 172.000 0.850 337.3284658111194
13.000 176.000 0.850 341.0314360332306
13.000 180.000 0.850 344.33240288260095
13.000 184.000 0.850 347.65135053528275
13.000 188.000 0.850 351.1449887228462
13.000 192.000 0.850 354.178735035354
13.000 196.000 0.850 356.73766735078533
13.000 200.000 0.850 358.809602265068
13.000 204.000 0.850 360.81863893320974
13.000 208.000 0.850 362.92607736253177
10.000 68.000 0.850 234.20954252713193
10.000 72.000 0.850 236.18367694137385
10.000 76.000 0.850 238.29892599890366
10.000 80.000 0.850 240.54415277618472
10.000 84.000 0.850 242.90589503293978
10.000 88.000 0.850 245.37227366953726
10.000 92.000 0.850 248.42045132178342
10.000 96.000 0.850 252.17549811967172
10.000 100.000 0.850 256.3362156954553
10.000 104.000 0.850 260.97065301696784
10.000 108.000 0.850 265.64290729823625
10.000 112.000 0.850 270.3308436448821
10.000 116.000 0.850 275.0125306305116
10.000 120.000 0.850 279.8189791856449
10.000 124.000 0.850 284.860541616357
10.000 128.000 0.850 289.805524399119
10.000 132.000 0.850 294.6320098171461
10.000 136.000 0.850 299.3187126688923
10.000 140.000 0.850 303.8450405967418
10.000 144.000 0.850 308.1911508095135
10.000 148.000 0.850 312.3380037709968
10.000 152.000 0.850 316.2674144294946
10.000 156.000 0.850 319.9621015470334
10.000 160.000 0.850 323.4063511682836
10.000 164.000 0.850 326.5835566197508
10.000 168.000 0.850 329.48008979587524
10.000 172.000 0.850 332.08275736636324
10.000 176.000 0.850 334.8588983301956
10.000 180.000 0.850 337.4467651253449
10.000 184.000 0.850 339.70247375017794
10.000 188.000 0.850 341.6160218028891
10.000 192.000 0.850 343.1781533091743
10.000 196.000 0.850 344.3810595023993
10.000 200.000 0.850 346.17279597254765
10.000 204.000 0.850 348.0305738971188
10.000 208.000 0.850 349.52180969007895
10.000 212.000 0.850 350.6385686739629
10.000 216.000 0.850 351.374544721924
10.000 220.000 0.850 352.4077749451827
10.000 224.000 0.850 353.2889003981022
10.000 228.000 0.850 354.11637996117514
10.000 232.000 0.850 354.5548001762537
10.000 236.000 0.850 355.0749261590884
10.000 240.000 0.850 355.1887914142439
10.000 244.000 0.850 354.88390814219343
10.000 248.000 0.850 354.1606544470076
10.000 252.000 0.850 353.0213129131405
10.000 256.000 0.850 351.47008363750643
10.000 260.000 0.850 349.5137055684588
10.000 264.000 0.850 347.1589475306103
10.000 268.000 0.850 344.4164227549387
10.000 272.000 0.850 341.2979797132084
10.000 276.000 0.850 337.8173308096618
10.000 280.000 0.850 333.989591052139
10.000 284.000 0.850 329.8328775887502
10.000 288.000 0.850 325.5150467210851
10.000 292.000 0.850 321.5769810411027
10.000 296.000 0.850 317.3604772872431
10.000 300.000 0.850 312.88476492635465
10.000 304.000 0.850 308.17171707723577
10.000 308.000 0.850 303.2433618988514
10.000 312.000 0.850 298.123335329122
10.000 316.000 0.850 292.8363980251163
10.000 320.000 0.850 287.4078949649311
10.000 324.000 0.850 281.8652773101759
10.000 328.000 0.850 276.610499574942
10.000 332.000 0.850 271.3423687821063
10.000 336.000 0.850 266.0006769442853
10.000 340.000 0.850 260.61216846711443
10.000 344.000 0.850 255.8975175248661
10.000 348.000 0.850 251.6719948402585
10.000 352.000 0.850 248.0360361541286
10.000 356.000 0.850 244.52843241053995
10.000 360.000 0.850 241.09590032942668
11.000 0.000 0.850 232.23234062540104
11.000 4.000 0.850 228.56279138496512
11.000 8.000 0.850 225.82020708566378
11.000 12.000 0.850 224.3567957325936
11.000 16.000 0.850 222.98930353768077
11.000 20.000 0.850 221.72590253849629
11.000 24.000 0.850 220.62348525100998
11.000 28.000 0.850 219.84598823042535
11.000 32.000 0.850 219.135989321777
11.000 36.000 0.850 218.49752658137095
11.000 40.000 0.850 217.93425336760646
11.000 44.000 0.850 217.73289792967253
11.000 48.000 0.850 217.96777764543677
11.000 52.000 0.850 218.59032186065662
11.000 56.000 0.850 219.54427398762996
11.000 60.000 0.850 220.60503339270508
11.000 64.000 0.850 221.7653520207558
11.000 68.000 0.850 223.38503865605443
11.000 72.000 0.850 225.559679515744
11.000 76.000 0.850 227.88758679285135
11.000 80.000 0.850 230.35634997724523
11.000 84.000 0.850 232.951029069227
11.000 88.000 0.850 235.91431665854944
11.000 92.000 0.850 239.95838136251706
11.000 96.000 0.850 244.50991562867756
11.000 100.000 0.850 249.52056772376324
11.000 104.000 0.850 254.59398354561665
11.000 108.000 0.850 259.70657472493656
11.000 112.000 0.850 265.27962063332274
11.000 116.000 0.850 270.9251584465481
11.000 120.000 0.850 276.51405005778645
11.000 124.000 0.850 282.02000498056987
11.000 128.000 0.850 287.4194290073057
11.000 132.000 0.850 292.68864120684805
11.000 136.000 0.850 297.8046616881444
11.000 140.000 0.850 302.7452711899181
11.000 144.000 0.850 307.48906668604695
11.000 148.000 0.850 312.01551376030886
11.000 152.000 0.850 316.3049965053802
11.000 156.000 0.850 320.3388656788673
11.000 160.000 0.850 324.1001639856824
11.000 164.000 0.850 327.57091080636155
11.000 168.000 0.850 330.73636199772693
11.000 172.000 0.850 334.19875676553676
11.000 176.000 0.850 337.37603267064287
11.000 180.000 0.850 340.205955678837
11.000 184.000 0.850 342.6740455651734
11.000 188.000 0.850 344.76940015856644
11.000 192.000 0.850 346.6680708375562
11.000 196.000 0.850 348.84997156110086
11.000 200.000 0.850 350.61230337716955
11.000 204.000 0.850 351.9444398193374
11.000 208.000 0.850 353.0840911957372
11.000 212.000 0.850 354.5000826566647
11.000 216.000 0.850 356.1750625339837
11.000 220.000 0.850 357.4079949833172
11.000 224.000 0.850 358.298741162593
11.000 228.000 0.850 359.19690678816136
11.000 232.000 0.850 359.63999808087505
11.000 236.000 0.850 360.2276876711615
11.000 240.000 0.850 360.35971764816884
11.000 244.000 0.850 360.03429539969255
11.000 248.000 0.850 359.2516694368411
11.000 252.000 0.850 358.01415420294677
11.000 256.000 0.850 356.3261479600158
11.000 260.000 0.850 354.1948212792064
11.000 264.000 0.850 351.6273571649064
11.000 268.000 0.850 348.6351572364615
11.000 272.000 0.850 345.23097262275337
